"Country" "Region" "Year" "Population" "LifeExpectancy" "HealthExpenditure"
"Turkey" "Europe & Central Asia" 2009 71846212 73.42463415 5.754213994
"Turkmenistan" "Europe & Central Asia" 2009 4979672 64.75995122 0.8889967998
"Uganda" "Sub-Saharan Africa" 2009 32367909 53.07058537 0.4281708785
"Ukraine" "Europe & Central Asia" 2009 46053300 69.19 2.000029235
"United Arab Emirates" "Middle East & North Africa" 2009 6938815 76.39956098 16.95768407
"United Kingdom" "Europe & Central Asia" 2009 61811027 80.05121951 34.44508244
"United States" "North America" 2009 306771529 78.0902439 79.89935964
"Uruguay" "Latin America & Caribbean" 2009 3344938 76.11121951 7.60672066
"Uzbekistan" "Europe & Central Asia" 2009 27767400 67.76470732 0.7073732414
"Vanuatu" "East Asia & Pacific" 2009 233790 70.53502439 1.320729381
"Venezuela, RB" "Latin America & Caribbean" 2009 28384000 73.94243902 6.669028145
"Vietnam" "East Asia & Pacific" 2009 86025000 74.60558537 0.7855609353
"Yemen, Rep." "Middle East & North Africa" 2009 23328214 64.5937561 0.7060425303
"Zambia" "Sub-Saharan Africa" 2009 12723746 47.81453659 0.6128114701
"Albania" "Europe & Central Asia" 2010 3204284 76.90095122 2.202285618
"Algeria" "Middle East & North Africa" 2010 35468208 72.85253659 1.981556376
"Angola" "Sub-Saharan Africa" 2010 19081912 50.65365854 1.461098503
"Argentina" "Latin America & Caribbean" 2010 40412376 75.63214634 7.592994333
"Armenia" "Europe & Central Asia" 2010 3092072 73.78356098 1.337855992
"Australia" "East Asia & Pacific" 2010 22065300 81.69512195 51.73502443
"Austria" "Europe & Central Asia" 2010 8389771 80.38292683 49.64154032
"Azerbaijan" "Europe & Central Asia" 2010 9054332 70.5065122 3.07143758
"Bahamas, The" "Latin America & Caribbean" 2010 342877 75.22212195 17.04175024
"Bahrain" "Middle East & North Africa" 2010 1261835 75.02382927 7.475676034
"Bangladesh" "South Asia" 2010 148692131 68.63480488 0.2476974672
"Barbados" "Latin America & Caribbean" 2010 273331 76.57282927 10.03432519
"Belarus" "Europe & Central Asia" 2010 9490000 70.40487805 3.196404007
"Belgium" "Europe & Central Asia" 2010 10895586 80.23414634 45.48253106
"Belize" "Latin America & Caribbean" 2010 344700 75.83995122 2.620861784
"Benin" "Sub-Saharan Africa" 2010 8849892 55.58558537 0.3274173045
"Bhutan" "South Asia" 2010 725940 66.90885366 0.8909907008
"Bolivia" "Latin America & Caribbean" 2010 9929849 66.26856098 1.082405534
"Bosnia and Herzegovina" "Europe & Central Asia" 2010 3760149 75.40043902 4.528535376
"Botswana" "Sub-Saharan Africa" 2010 2006945 53.1095122 3.820207748
"Brazil" "Latin America & Caribbean" 2010 194946470 73.09953659 9.902665826
"Brunei Darussalam" "East Asia & Pacific" 2010 398920 77.93202439 9.147369492
"Bulgaria" "Europe & Central Asia" 2010 7534289 73.51219512 4.801895778
"Burkina Faso" "Sub-Saharan Africa" 2010 16468714 54.92419512 0.3909643151
"Burundi" "Sub-Saharan Africa" 2010 8382849 49.87721951 0.2257734631
"Cambodia" "East Asia & Pacific" 2010 14138255 62.53621951 0.479756782
"Cameroon" "Sub-Saharan Africa" 2010 19598889 51.0627561 0.6134140038
"Canada" "North America" 2010 34126547 80.79780488 52.57409923
"Cape Verde" "Sub-Saharan Africa" 2010 495999 73.77404878 1.447392528
"Central African Republic" "Sub-Saharan Africa" 2010 4401051 47.61846341 0.1715777614
"Chad" "Sub-Saharan Africa" 2010 11227208 49.19482927 0.3064455166
"Chile" "Latin America & Caribbean" 2010 17113688 78.88573171 9.325717268
"China" "East Asia & Pacific" 2010 1337705000 73.27309756 2.187801814
"Colombia" "Latin America & Caribbean" 2010 46294841 73.42968293 4.072042206
"Comoros" "Sub-Saharan Africa" 2010 734750 60.62626829 0.3906400434
"Congo, Dem. Rep." "Sub-Saharan Africa" 2010 65965795 48.06958537 0.1485547976
"Congo, Rep." "Sub-Saharan Africa" 2010 4042899 56.96019512 0.6810026466
"Costa Rica" "Latin America & Caribbean" 2010 4658887 79.19260976 8.021360128
"Cote d'Ivoire" "Sub-Saharan Africa" 2010 19737800 54.74156098 0.7081381365
"Croatia" "Europe & Central Asia" 2010 4418000 76.47560976 10.50689577
"Cuba" "Latin America & Caribbean" 2010 11257979 78.96414634 5.83371882
"Cyprus" "Europe & Central Asia" 2010 1103647 79.38039024 20.11790843
"Czech Republic" "Europe & Central Asia" 2010 10519792 77.42439024 14.02636017
"Denmark" "Europe & Central Asia" 2010 5547683 79.1 62.53248582
"Djibouti" "Middle East & North Africa" 2010 888716 57.52739024 0.990097519
"Dominican Republic" "Latin America & Caribbean" 2010 9927320 73.20002439 2.805456467
"Ecuador" "Latin America & Caribbean" 2010 14464739 75.46229268 3.184353037
"Egypt, Arab Rep." "Middle East & North Africa" 2010 81121077 72.97526829 1.252886577
"El Salvador" "Latin America & Caribbean" 2010 6192993 71.73236585 2.375749496
"Equatorial Guinea" "Sub-Saharan Africa" 2010 700401 50.84080488 8.46513873
"Eritrea" "Sub-Saharan Africa" 2010 5253676 60.99419512 0.1271147579
"Estonia" "Europe & Central Asia" 2010 1340161 75.42926829 8.978908241
"Ethiopia" "Sub-Saharan Africa" 2010 82949541 58.71509756 0.1549539161
"Fiji" "East Asia & Pacific" 2010 860623 69.22582927 1.547707553
"Finland" "Europe & Central Asia" 2010 5363352 79.87073171 39.55189649
"France" "Europe & Central Asia" 2010 65075569 81.36829268 46.18458145
"Gabon" "Sub-Saharan Africa" 2010 1505463 62.28668293 3.086692567
"Gambia, The" "Sub-Saharan Africa" 2010 1728394 58.16002439 0.2684174636
"Germany" "Europe & Central Asia" 2010 81776930 79.98780488 46.54009456
"Ghana" "Sub-Saharan Africa" 2010 24391823 63.83726829 0.685271628
"Greece" "Europe & Central Asia" 2010 11315508 80.38780488 28.72730798
"Grenada" "Latin America & Caribbean" 2010 104487 75.66043902 4.384120364
"Guatemala" "Latin America & Caribbean" 2010 14388929 70.82541463 1.968998609
"Guinea" "Sub-Saharan Africa" 2010 9981590 53.63858537 0.2941280344
"Guinea-Bissau" "Sub-Saharan Africa" 2010 1515224 47.70065854 0.3821673343
"Guyana" "Latin America & Caribbean" 2010 754493 69.54914634 1.685663604
"Haiti" "Latin America & Caribbean" 2010 9993247 61.763 0.4556015949
"Honduras" "Latin America & Caribbean" 2010 7600524 72.82592683 1.764281163
"Hungary" "Europe & Central Asia" 2010 10000023 74.20731707 10.0203141
"Iceland" "Europe & Central Asia" 2010 318041 81.89756098 36.67511161
"India" "South Asia" 2010 1224614327 65.13134146 0.5135615469
"Indonesia" "East Asia & Pacific" 2010 239870937 68.88965854 0.8406421374
"Iran, Islamic Rep." "Middle East & North Africa" 2010 73973630 72.75185366 3.020277145
"Ireland" "Europe & Central Asia" 2010 4474356 80.89512195 42.41637945
"Israel" "Middle East & North Africa" 2010 7623600 81.60243902 21.97896642
"Italy" "Europe & Central Asia" 2010 60483385 81.73658537 32.46847039
"Jamaica" "Latin America & Caribbean" 2010 2701200 72.84712195 2.586459405
"Jordan" "Middle East & North Africa" 2010 6047000 73.28965854 3.700103358
"Kazakhstan" "Europe & Central Asia" 2010 16323287 68.29536585 3.950648173
"Kenya" "Sub-Saharan Africa" 2010 40512682 56.49707317 0.3485764894
"Korea, Rep." "East Asia & Pacific" 2010 49410000 80.56585366 14.51775175
"Kuwait" "Middle East & North Africa" 2010 2736732 74.60473171 12.2497489
"Kyrgyz Republic" "Europe & Central Asia" 2010 5447900 69.3 0.5983553423
"Lao PDR" "East Asia & Pacific" 2010 6200894 67.064 0.303059985
"Latvia" "Europe & Central Asia" 2010 2239008 73.48292683 7.621586536
"Lebanon" "Middle East & North Africa" 2010 4227597 72.4087561 5.742819957
"Lesotho" "Sub-Saharan Africa" 2010 2171318 47.36507317 1.157164406
"Liberia" "Sub-Saharan Africa" 2010 3994122 56.14758537 0.4063750055
"Libya" "Middle East & North Africa" 2010 6355112 74.75312195 3.88791449
"Lithuania" "Europe & Central Asia" 2010 3286820 73.26829268 7.820235752
"Luxembourg" "Europe & Central Asia" 2010 506953 80.63170732 81.93487867
"Macedonia, FYR" "Europe & Central Asia" 2010 2060563 74.61885366 2.995020073
"Madagascar" "Sub-Saharan Africa" 2010 20713819 66.46707317 0.1508365292
"Malawi" "Sub-Saharan Africa" 2010 14900841 53.46263415 0.2846863766
"Malaysia" "East Asia & Pacific" 2010 28401017 74.02456098 3.679636542
"Maldives" "South Asia" 2010 315885 76.55141463 4.088470824
"Mali" "Sub-Saharan Africa" 2010 15369809 50.95482927 0.3948080017
"Mauritania" "Sub-Saharan Africa" 2010 3459773 58.21695122 0.5890978473
"Mauritius" "Sub-Saharan Africa" 2010 1280924 72.96731707 4.647699997
"Mexico" "Latin America & Caribbean" 2010 113423047 76.68378049 6.03356072
"Micronesia, Fed. Sts." "East Asia & Pacific" 2010 111064 68.76482927 3.654735611
"Moldova" "Europe & Central Asia" 2010 3562062 68.90370732 1.90425316
"Mongolia" "East Asia & Pacific" 2010 2756001 68.19497561 1.239652046
"Montenegro" "Europe & Central Asia" 2010 631490 74.31109756 5.838900435
"Morocco" "Middle East & North Africa" 2010 31951412 71.86463415 1.663969849
"Mozambique" "Sub-Saharan Africa" 2010 23390765 49.69692683 0.2470825629
"Myanmar" "East Asia & Pacific" 2010 47963012 64.66209756 0.1733110903
"Namibia" "Sub-Saharan Africa" 2010 2283289 62.07009756 2.69431485
"Nepal" "South Asia" 2010 29959364 68.39482927 0.2755314463
"Netherlands" "Europe & Central Asia" 2010 16615394 80.70243902 56.83063435
"New Zealand" "East Asia & Pacific" 2010 4367800 80.70243902 32.66817968
"Nicaragua" "Latin America & Caribbean" 2010 5788163 73.72921951 1.130850586
"Niger" "Sub-Saharan Africa" 2010 15511953 54.26563415 0.1740364302
"Nigeria" "Sub-Saharan Africa" 2010 158423182 51.41002439 0.6711868541
"Norway" "Europe & Central Asia" 2010 4889252 80.99756098 80.38694586
"Oman" "Middle East & North Africa" 2010 2782435 73.12460976 5.683341593
"Pakistan" "South Asia" 2010 173593383 65.19885366 0.2803580786
"Panama" "Latin America & Caribbean" 2010 3516820 75.9742439 6.626548885
"Papua New Guinea" "East Asia & Pacific" 2010 6858266 62.44060976 0.5673072022
"Paraguay" "Latin America & Caribbean" 2010 6454548 72.277 2.716098444
"Peru" "Latin America & Caribbean" 2010 29076512 73.76497561 2.581617078
"Philippines" "East Asia & Pacific" 2010 93260798 68.48431707 0.8874407102
"Poland" "Europe & Central Asia" 2010 38183683 76.24634146 8.510791379
"Portugal" "Europe & Central Asia" 2010 10637346 79.02682927 23.05872722
"Qatar" "Middle East & North Africa" 2010 1758793 78.09758537 14.88595797
"Romania" "Europe & Central Asia" 2010 21438001 73.45853659 4.572307647
"Russian Federation" "Europe & Central Asia" 2010 142389000 68.80487805 6.703640455
"Rwanda" "Sub-Saharan Africa" 2010 10624005 55.05712195 0.5522403979
"Samoa" "East Asia & Pacific" 2010 183081 72.30639024 2.040746573
"Sao Tome and Principe" "Sub-Saharan Africa" 2010 165397 64.34929268 0.9413270702
"Saudi Arabia" "Middle East & North Africa" 2010 27448086 73.85041463 6.589520417
"Senegal" "Sub-Saharan Africa" 2010 12433728 58.95407317 0.595772784
"Sierra Leone" "Sub-Saharan Africa" 2010 5867536 47.40219512 0.6773178528
"Singapore" "East Asia & Pacific" 2010 5076700 81.54146341 20.04787653
"Slovak Republic" "Europe & Central Asia" 2010 5430099 75.11219512 14.45142849
"Slovenia" "Europe & Central Asia" 2010 2048583 79.42195122 20.64487017
"Solomon Islands" "East Asia & Pacific" 2010 538148 67.46519512 0.9343990154
"South Africa" "Sub-Saharan Africa" 2010 49991300 52.0814878 6.30926093
"Spain" "Europe & Central Asia" 2010 46070971 81.62682927 28.95928746
"Sri Lanka" "South Asia" 2010 20653000 74.72260976 0.8203527924
"St. Lucia" "Latin America & Caribbean" 2010 174000 74.43990244 5.279501329
"St. Vincent and the Grenadines" "Latin America & Caribbean" 2010 109333 72.11253659 2.929073293
"Sudan" "Sub-Saharan Africa" 2010 33603637 61.1082439 1.107765254
"Suriname" "Latin America & Caribbean" 2010 524636 70.33531707 4.720516443
"Swaziland" "Sub-Saharan Africa" 2010 1055506 48.34280488 2.426825464
"Sweden" "Europe & Central Asia" 2010 9378126 81.45121951 47.08388906
"Switzerland" "Europe & Central Asia" 2010 7824909 82.24634146 76.99161783
"Syrian Arab Republic" "Middle East & North Africa" 2010 20446609 75.70256098 0.9658501045
"Tajikistan" "Europe & Central Asia" 2010 6878637 67.25990244 0.4906823121
"Tanzania" "Sub-Saharan Africa" 2010 44841226 57.3874878 0.367589653
"Thailand" "East Asia & Pacific" 2010 69122234 73.92765854 1.791481965
"Togo" "Sub-Saharan Africa" 2010 6027798 56.58870732 0.3911017399
"Tonga" "East Asia & Pacific" 2010 104058 72.15065854 1.722227015
"Trinidad and Tobago" "Latin America & Caribbean" 2010 1341465 69.755 9.765431982
"Tunisia" "Middle East & North Africa" 2010 10549100 74.60243902 2.413649283
"Turkey" "Europe & Central Asia" 2010 72752325 73.69665854 6.683650473
"Turkmenistan" "Europe & Central Asia" 2010 5041995 64.8635122 1.053740844
"Uganda" "Sub-Saharan Africa" 2010 33424683 53.61463415 0.4400649717
"Ukraine" "Europe & Central Asia" 2010 45870700 70.27560976 2.34353668
"United Arab Emirates" "Middle East & North Africa" 2010 7511690 76.57360976 14.6748791
"United Kingdom" "Europe & Central Asia" 2010 62262786 80.40243902 34.94731159
"United States" "North America" 2010 309349689 78.54146341 82.32875307
"Uruguay" "Latin America & Caribbean" 2010 3356584 76.23682927 9.477013153
"Uzbekistan" "Europe & Central Asia" 2010 28562400 68.001 0.7992301058
"Vanuatu" "East Asia & Pacific" 2010 239651 70.8194878 1.492207621
"Venezuela, RB" "Latin America & Caribbean" 2010 28834000 74.12731707 7.195377285
"Vietnam" "East Asia & Pacific" 2010 86932500 74.8282439 0.8278788554
"Yemen, Rep." "Middle East & North Africa" 2010 24052514 65.03046341 0.7994274913
"Zambia" "Sub-Saharan Africa" 2010 12926409 48.4554878 0.7384426272
"Albania" "Europe & Central Asia" 2011 3215988 77.04226829 2.54640384
"Algeria" "Middle East & North Africa" 2011 35980193 73.07990244 2.248231496
"Angola" "Sub-Saharan Africa" 2011 19618432 51.05931707 1.862564865
"Argentina" "Latin America & Caribbean" 2011 40764561 75.79765854 8.91804497
"Armenia" "Europe & Central Asia" 2011 3100236 73.91602439 1.41509592
"Australia" "East Asia & Pacific" 2011 22323900 81.84634146 59.38645599
"Austria" "Europe & Central Asia" 2011 8423635 81.03170732 52.80404359
"Azerbaijan" "Europe & Central Asia" 2011 9173082 70.65285366 3.56923203
"Bahamas, The" "Latin America & Caribbean" 2011 347176 75.45226829 17.2298675
"Bahrain" "Middle East & North Africa" 2011 1323535 75.15626829 7.397077538
"Bangladesh" "South Asia" 2011 150493658 68.93736585 0.2654390242
"Barbados" "Latin America & Caribbean" 2011 273925 76.73921951 10.30720031
"Belarus" "Europe & Central Asia" 2011 9473000 70.65121951 3.070540334
"Belgium" "Europe & Central Asia" 2011 11020952 80.48536585 49.62476878
"Belize" "Latin America & Caribbean" 2011 356600 76.05290244 2.621685759
"Benin" "Sub-Saharan Africa" 2011 9099922 56.01443902 0.3670154249
"Bhutan" "South Asia" 2011 738267 67.28470732 0.9301410362
"Bolivia" "Latin America & Caribbean" 2011 10088108 66.57736585 1.181245745
"Bosnia and Herzegovina" "Europe & Central Asia" 2011 3752228 75.55285366 4.926148699
"Botswana" "Sub-Saharan Africa" 2011 2030738 53.0184878 4.319145981
"Brazil" "Latin America & Caribbean" 2011 196655014 73.43521951 11.20555569
"Brunei Darussalam" "East Asia & Pacific" 2011 405938 78.06512195 9.934198655
"Bulgaria" "Europe & Central Asia" 2011 7348328 74.16341463 5.215292163
"Burkina Faso" "Sub-Saharan Africa" 2011 16967845 55.35790244 0.3720643416
"Burundi" "Sub-Saharan Africa" 2011 8575172 50.33709756 0.2336678817
"Cambodia" "East Asia & Pacific" 2011 14305183 62.97741463 0.5121334429
"Cameroon" "Sub-Saharan Africa" 2011 20030362 51.57646341 0.6823624319
"Canada" "North America" 2011 34483975 80.9292439 56.29726739
"Cape Verde" "Sub-Saharan Africa" 2011 500585 73.91678049 1.5800302
"Central African Republic" "Sub-Saharan Africa" 2011 4486837 48.34560976 0.1828159991
"Chad" "Sub-Saharan Africa" 2011 11525496 49.52326829 0.3520264896
"Chile" "Latin America & Caribbean" 2011 17269525 79.0167561 10.74515221
"China" "East Asia & Pacific" 2011 1344130000 73.48563415 2.78021295
"Colombia" "Latin America & Caribbean" 2011 46927125 73.64190244 4.319543077
"Comoros" "Sub-Saharan Africa" 2011 753943 61.04178049 0.4254961719
"Congo, Dem. Rep." "Sub-Saharan Africa" 2011 67757577 48.36931707 0.197316965
"Congo, Rep." "Sub-Saharan Africa" 2011 4139748 57.35619512 0.8737980795
"Costa Rica" "Latin America & Caribbean" 2011 4726575 79.31509756 9.42870293
"Cote d'Ivoire" "Sub-Saharan Africa" 2011 20152894 55.4212439 0.7942875358
"Croatia" "Europe & Central Asia" 2011 4403000 76.87560976 11.37935898
"Cuba" "Latin America & Caribbean" 2011 11253665 79.12563415 6.060802764
"Cyprus" "Europe & Central Asia" 2011 1116564 79.56285366 21.23186467
"Czech Republic" "Europe & Central Asia" 2011 10496088 77.87317073 15.06906354
"Denmark" "Europe & Central Asia" 2011 5570572 79.8 66.4772432
"Djibouti" "Middle East & North Africa" 2011 905564 57.90917073 1.051983178
"Dominican Republic" "Latin America & Caribbean" 2011 10056181 73.4375122 2.956880921
"Ecuador" "Latin America & Caribbean" 2011 14666055 75.63039024 3.315144939
"Egypt, Arab Rep." "Middle East & North Africa" 2011 82536770 73.20190244 1.365764367
"El Salvador" "Latin America & Caribbean" 2011 6227491 71.94514634 2.511445624
"Equatorial Guinea" "Sub-Saharan Africa" 2011 720213 51.13687805 12.3614519
"Eritrea" "Sub-Saharan Africa" 2011 5415280 61.41707317 0.1390215235
"Estonia" "Europe & Central Asia" 2011 1339928 76.12682927 9.868619099
"Ethiopia" "Sub-Saharan Africa" 2011 84734262 59.24309756 0.1661212131
"Fiji" "East Asia & Pacific" 2011 868406 69.34931707 1.678423599
"Finland" "Europe & Central Asia" 2011 5388272 80.47073171 43.25464023
"France" "Europe & Central Asia" 2011 65433714 81.66829268 49.52002687
"Gabon" "Sub-Saharan Africa" 2011 1534262 62.69129268 3.582957317
"Gambia, The" "Sub-Saharan Africa" 2011 1776103 58.48470732 0.2741435267
"Germany" "Europe & Central Asia" 2011 81797673 80.74146341 48.74993952
"Ghana" "Sub-Saharan Africa" 2011 24965816 64.22431707 0.7501824965
"Greece" "Europe & Central Asia" 2011 11300410 80.74390244 28.64195583
"Grenada" "Latin America & Caribbean" 2011 104890 75.82707317 4.78704911
"Guatemala" "Latin America & Caribbean" 2011 14757316 71.07221951 2.139411447
"Guinea" "Sub-Saharan Africa" 2011 10221808 54.0922439 0.2973075363
"Guinea-Bissau" "Sub-Saharan Africa" 2011 1547061 48.11258537 0.371760234
"Guyana" "Latin America & Caribbean" 2011 756040 69.8625122 1.997889652
"Haiti" "Latin America & Caribbean" 2011 10123787 62.06190244 0.5765941416
"Honduras" "Latin America & Caribbean" 2011 7754687 73.11321951 1.928565895
"Hungary" "Europe & Central Asia" 2011 9971727 74.85853659 10.84803502
"Iceland" "Europe & Central Asia" 2011 319014 82.35853659 39.85879602
"India" "South Asia" 2011 1241491960 65.47826829 0.5910269985
"Indonesia" "East Asia & Pacific" 2011 242325638 69.3192439 0.9499104839
"Iran, Islamic Rep." "Middle East & North Africa" 2011 74798599 72.99941463 3.4630983
"Ireland" "Europe & Central Asia" 2011 4576317 80.49512195 45.42399862
